0.25941	49.03855	m
8.32109	11.16463	s
14.77642	22.66848	s
24.32472	41.96463	s
46.31474	80.64671	s
81.25533	109.83039	m
88.58866	102.78639	s
103.87392	215.21088	s
136.89887	148.04354	m
184.45079	188.49161	m
191.16553	194.72744	m
217.48571	272.30113	s
271.28345	275.78322	m
274.4263	362.00726	s
319.54376	331.1873	m
345.45488	351.59093	m
352.439	373.32154	m
366.94603	571.95011	s
574.96327	786.89161	s
789.2263	813.6907	s
815.11746	871.90839	s
872.98594	893.19002	s
895.16553	1064.1415	s
899.67528	908.98413	m
1005.68435	1016.06077	m
1058.11519	1064.13152	m
