0.10975	5.42766	s
5.39773	226.30567	m
13.9483	22.98776	s
75.18912	88.6585	s
90.80363	113.08299	s
155.0576	156.44444	s
189.49932	198.70839	s
231.37415	240.41361	s
251.16916	254.71111	s
256.27755	263.54104	s
265.08753	266.09524	s
271.37324	355.36236	m
273.47846	275.00499	s
276.16236	289.00317	s
299.75873	308.00998	s
316.74014	318.76553	s
326.30839	327.66531	s
361.93741	369.10113	s
363.85306	367.37506	m
370.63764	394.56327	s
391.41043	565.58458	m
404.59048	409.4195	s
410.99592	412.27302	s
413.80952	414.79728	s
422.23039	440.34921	s
449.33878	478.95147	s
480.8771	483.74059	s
486.12517	488.41995	s
491.22358	494.47619	s
495.93288	502.49796	s
506.44898	508.81361	s
510.55964	523.54014	s
530.80363	533.57732	s
537.42857	538.83537	s
539.77324	540.65125	s
565.2254	569.0068	s
570.0644	572.55873	s
575.84127	590.29841	m
580.83991	582.36644	s
588.05351	599.52744	s
599.18821	625.59819	m
600.89433	603.19909	s
607.05034	607.87846	s
622.14603	665.72698	s
669.90748	674.93605	s
676.03356	680.91247	s
682.45896	685.39229	s
685.58186	786.34286	m
686.90884	708.88889	s
709.93651	720.95147	s
722.15873	728.14512	s
729.75147	730.66939	s
735.91746	737.89297	s
742.27302	748.04989	s
757.22902	759.86304	s
772.3746	775.8068	s
808.51247	817.85125	s
832.69751	835.46122	s
839.57188	897.59002	m
853.3805	854.62766	s
860.85351	862.89887	s
915.36961	920.33832	s
923.22177	930.01633	s
932.53061	1028.07347	m
933.29887	966.30385	s
982.64671	986.02902	s
998.0517	1019.12381	s
1040.09615	1141.11655	m
1066.44626	1068.31202	s
1070.04807	1071.24535	s
1073.86939	1084.4254	s
1088.14694	1092.24762	s
1093.19546	1095.21088	s
1097.89478	1099.76054	s
1105.12834	1108.46077	s
1119.43583	1134.30204	s
1136.19773	1143.37143	s
1144.76825	1148.1805	s
1148.21043	1162.40816	m
1149.66712	1171.55737	s
1168.96327	1212.07528	m
1173.01406	1180.078	s
1183.30068	1191.28254	s
1207.39592	1226.24308	s
1226.28299	1340.40363	m
1230.86259	1233.7161	s
1242.97506	1272.478	s
1273.56553	1283.59274	s
1289.34966	1299.92562	s
1305.51293	1326.03628	s
1339.59546	1345.36236	s
1346.60952	1350.41088	s
1351.72789	1354.30204	s
1360.04898	1368.84898	s
1370.69478	1374.03719	s
1374.72562	1478.38005	m
1380.34286	1388.56417	s
1390.34014	1391.64717	s
1419.06485	1424.49252	s
1429.72063	1432.69388	s
1440.54603	1442.51156	s
1448.13878	1449.59546	s
1457.20816	1459.68254	s
1463.68345	1466.14785	s
1475.26712	1480.73469	s
1482.95964	1761.94558	m
1493.29615	1496.56871	s
1503.79229	1515.89478	s
1538.85261	1540.04989	s
1541.72608	1544.07075	s
1545.72698	1547.06395	s
1548.86984	1555.42494	s
1559.67528	1560.53333	s
1567.71701	1574.17234	s
1600.5424	1602.81723	s
1605.98005	1611.11837	s
1618.24218	1621.38503	s
1637.91746	1643.83401	s
1662.37188	1665.18549	s
1693.41134	1705.30431	s
1708.40726	1709.95374	s
1714.68299	1716.51882	s
1763.48209	1775.64444	s
1777.50023	1802.05442	s
1798.84172	1917.01315	m
1805.8059	1819.05578	s
1830.20045	1840.68662	s
1846.38367	1847.63084	s
1859.25442	1860.27211	s
1862.51701	1867.04671	s
1874.56961	1876.14603	s
1884.54694	1890.48345	s
1892.17959	1896.11066	s
1916.45442	1918.20045	s
1919.33787	1933.9746	s
1935.68073	1940.47982	s
1943.42313	1950.70658	s
1954.5678	1955.51565	s
1963.12834	1967.28889	s
1967.95737	2074.3356	m
1970.29206	1972.22766	s
1975.73968	1985.46757	s
1988.20136	1990.04717	s
1999.56553	2001.27166	s
2006.33016	2008.36553	s
2010.99955	2012.40635	s
2035.02494	2039.81406	s
2073.6771	2077.96735	s
2083.76417	2086.75737	s
2085.20091	2288.44898	m
2097.21361	2106.42268	s
2121.86757	2124.31202	s
2133.27166	2135.55646	s
2139.57732	2141.9619	s
2148.39728	2155.01224	s
2164.31111	2167.81315	s
2169.58912	2171.30522	s
2215.81406	2216.80181	s
2227.5873	2230.23129	s
2287.24172	2288.53878	s
2290.12517	2292.28027	s
2298.49615	2301.36961	s
2303.02585	2304.86168	s
2305.78957	2307.79501	s
2309.98005	2315.07846	s
2316.22585	2322.0127	s
2322.09252	2421.54649	m
2353.21179	2355.88571	s
2445.522	2459.99909	m
2459.85941	2460.71746	s
2462.84263	2466.13515	s
2469.60726	2546.48254	m
2481.32063	2482.53787	s
2483.39592	2486.48889	s
2517.18912	2539.22902	s
