0.0	195.26621	m
100.322	101.15011	s
103.10567	106.07891	s
107.41587	112.06531	s
142.5161	144.99048	s
147.29524	163.52834	s
200.42449	217.21633	m
216.33832	218.56327	s
219.38141	220.27937	s
221.68617	229.38866	s
232.18231	234.34739	s
238.81723	242.73832	s
244.10522	268.0907	s
274.05714	279.18549	s
281.94921	295.29887	s
299.639	304.67755	s
306.46349	607.59909	m
318.10703	319.29433	s
321.68889	325.33061	s
334.79909	343.54921	s
346.79184	350.03447	s
356.77914	362.11701	s
366.30748	368.15329	s
386.3619	390.14331	s
392.93696	398.51429	s
402.56508	405.50839	s
408.49161	412.42268	s
416.73288	424.27574	s
428.97506	450.01723	s
463.23719	464.51429	s
471.75782	474.84082	s
481.71519	485.78594	s
491.48299	492.57052	s
494.72562	505.51111	s
515.16916	516.83537	s
517.89297	518.761	s
609.39501	699.21088	m
643.65714	649.18458	s
695.01043	706.52426	s
707.49206	743.99909	s
715.75329	721.74966	m
730.16054	746.00454	m
746.31383	748.15964	s
749.01769	770.49887	m
751.79138	755.3932	s
761.5093	770.97778	s
772.07528	773.961	s
775.81678	814.90794	m
779.55828	785.8839	s
788.88707	790.83265	s
794.40454	815.03764	s
817.86122	825.54376	m
820.37551	828.64671	s
833.25624	842.43537	s
836.26939	840.80907	m
851.29524	898.63764	m
861.49206	898.478	s
