0.0	77.52381	m
1.99546	14.79637	s
16.04354	61.53016	s
62.59773	65.30159	s
82.62222	180.44989	s
97.09932	104.65215	m
139.14376	145.14014	m
163.16916	389.56463	m
208.54603	234.11791	s
238.39819	299.67891	s
423.84671	443.19274	m
446.13605	499.49478	m
500.75193	571.59093	m
574.97324	599.99637	s
604.02721	610.3229	s
611.85941	628.56145	s
629.68889	632.61224	s
634.94694	640.27483	s
676.23311	680.26395	s
683.07755	685.14286	s
689.87211	690.8	s
698.44263	701.6254	s
703.76054	705.15737	s
707.29252	708.85896	s
716.16236	732.16599	s
734.0517	757.34875	s
758.37642	778.47075	s
784.1678	785.12562	s
787.27075	832.59773	s
834.18413	871.2	s
874.1932	875.17098	s
882.58413	900.03447	s
