0.0	37.02585	m
0.8381	3.36236	s
33.50385	34.37188	s
38.43265	44.68844	s
44.81814	67.0576	m
54.24671	56.52154	s
67.24717	74.06168	s
69.83129	79.89841	m
84.8771	97.08934	m
87.83039	94.85442	s
103.10567	407.02494	m
133.39683	136.42993	s
243.20726	251.50839	s
262.71293	264.03991	s
294.01179	307.31156	s
311.47211	328.27392	s
367.7542	371.02676	s
380.91429	384.84535	s
387.42948	393.51565	s
397.24717	398.69388	s
403.69252	404.50068	s
426.30113	433.4449	m
434.14331	442.49433	s
446.50522	478.28299	m
452.10249	453.51927	s
498.49705	499.41497	s
517.54376	613.10658	m
518.18231	519.49932	s
522.59229	532.49977	s
534.04626	535.06395	s
539.46395	544.30295	s
565.09569	571.58095	s
574.81361	595.64626	s
600.34558	602.55057	s
608.99592	610.73197	s
625.65805	631.65442	m
633.83946	656.29841	m
661.69615	727.75601	m
662.53424	664.75918	s
671.94286	677.3805	s
729.98095	757.78776	s
758.52608	900.02449	m
780.7356	809.70975	s
813.97007	819.17823	s
822.86984	842.93424	s
844.46077	850.21769	s
851.96372	868.5161	s
870.92063	876.66757	s
888.0517	891.16463	s
